Nombre,Tipo,Fecha inicio,Fecha fin,GPS,Municipio,Precio,Provincia
Ibilbedi + Vulk + Willis Drummond,Concierto,20220804,20220804,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Kultur 2022: Suakai,Concierto,20220804,20220804,"43.004979,-1.67912",Ultzama,Gratis,Navarra
Kultur 2022: Pablo Und Destruktion,Concierto,20220804,20220804,"42.514577,-1.703149",Tafalla,Gratis,Navarra
Arranopola! Kontzertuak (Zarautz): Pig & Kiss,Concierto,20220804,20220804,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Programa Día De Santiago Y Prefiestas 2022 Vitoria-Gasteiz (Programa Del Día Del Blusa Y La Neska 2022),Fiestas,20220725,20220804,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
Balleneros Y Embarcaciones De Orio,Exposición,20220706,20220804,"43.278322,-2.126597",Orio,0,Gipuzkoa
Ciclo Musical: Loïc Mallié-Karsten Dobers,Concierto,20220804,20220804,"43.295562,-2.353894",Deba,0,Gipuzkoa
Bertso Saioa: Nerea Ibarzabal + Unai Mendiburu,Bertsolarismo,20220804,20220804,"43.362286,-3.012567",Getxo,0,Bizkaia
Beñat Zintzo-Garmendia Sorgin Ihizia Lapurdin,Conferencia,20220804,20220804,"43.493343207,-1.4747428894",Bayonne,Gratis,Iparralde
Quincena Musical De San Sebastián 2022: La Ritirata & Josetxu Obregón,Concierto,20220804,20220804,"43.320725,-1.984449",Donostia-San Sebastián,10 € (agotado),Gipuzkoa
Bertso Saioa: Oihana Iguaran + Maialen Lujanbio + Alaia Martin,Bertsolarismo,20220804,20220804,"43.299282,-1.857874",Oiartzun,0,Gipuzkoa
Quincena Musical De San Sebastián 2022: Karsten Dobers / Loïc Mallié,Concierto,20220804,20220804,"43.295562,-2.353894",Deba,Gratis,Gipuzkoa
Quincena Musical De San Sebastián 2022: Landarbaso Abesbatza,Concierto,20220804,20220804,"43.303261,-2.204363",Getaria,Entradas agotadas,Gipuzkoa
Ameba + Astelehen Goizak + Apalatxe,Concierto,20220804,20220804,"43.299282,-1.857874",Oiartzun,Gratis,Gipuzkoa
Pig & Kiss,Concierto,20220804,20220804,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Sara Hebe + Rodeo + No Limits,Concierto,20220804,20220804,"42.664214,-2.031341",Estella-Lizarra,Gratis,Navarra
Gogotik,Concierto,20220804,20220804,"43.175035,-1.3473861",Saint-Etienne-de-Baïgorry,0,Iparralde
Semana De La Música En Bermeo 2022: Oreka Reed Quintet,Concierto,20220804,20220804,"43.420422,-2.722158",Bermeo,Gratis,Bizkaia
Fiestas De Vitoria-Gasteiz 2022: Tanxugueiras,Concierto,20220804,20220804,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Ibil Bedi + Vulk + Willis Drummond + Aiaraldeko Soinu Sistema,Concierto,20220804,20220804,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Festival De Las Murallas 2022: Latas,Teatro,20220804,20220804,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Con Los Pies En Las Nubes 2022: Los Perros + Yerma,Danza,20220804,20220804,"42.351601,-1.590574",Murillo el Cuende,Gratis,Navarra
Arkeologia Eguna 2022 En Lekeitio,Otro,20220804,20220804,"43.365509,-2.503344",Lekeitio,0,Bizkaia
Zelanda,Concierto,20220804,20220804,"43.365899,-2.996356",Berango,Gratis,Bizkaia
Intzak Hik + Ithaka + Occhi Di Farfalla,Concierto,20220804,20220804,"43.303261,-2.204363",Getaria,Gratis,Gipuzkoa
Traveling Brothers + Talco,Concierto,20220804,20220804,"43.362286,-3.012567",Getxo,Gratis,Bizkaia
Trigger,Concierto,20220804,20220804,"43.110164,-1.895901",Leitza,5 €,Navarra
Feos Pero Majos,Concierto,20220804,20220804,"42.994449,-3.009622",Orduña,Gratis,Bizkaia
Art&Music Km0 2022 (Museo Guggenheim Bilbao): Bittor Meabe Quartet,Concierto,20220804,20220804,"43.256963,-2.923441",Bilbao,12 €,Bizkaia
Trakamatraka: Matraka Culinary Center,Concierto,20220804,20220804,"43.297258,-2.256848",Zumaia,Gratis,Gipuzkoa
Fiestas De Vitoria-Gasteiz 2022: Escape Room,Teatro,20220804,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,12 / 18 / 24 €,Araba
Ciclo Musical De Verano De Zarautz 2022: Cafe Telemann (Forma Antiqva),Concierto,20220805,20220805,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Emmusikadas 2022: Maika Makovski,Concierto,20220805,20220805,"42.817643,-1.648541",Pamplona/Iruña,16€/19€,Navarra
Nhil + Tremenda Jauría + Sara Hebe,Concierto,20220805,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Kultur 2022: Gabezin,Concierto,20220805,20220805,"42.565808,-1.251831",Sangüesa/Zangoza,Gratis,Navarra
Kultur 2022: Euskal Herriko Txistulari Elkartea,Concierto,20220805,20220805,"42.898867,-0.845228",Isaba/Izaba,Gratis,Navarra
Exposición De Josu Romaña,Exposición,20220727,20220805,"43.413272,-2.931929",Gorliz,0,Bizkaia
Bentazaharreko Mutiko Alaiak,Concierto,20220805,20220805,"43.034324,-2.187379",Lazkao,Gratis,Gipuzkoa
Andrã© Olassaguirre,Exposición,20220708,20220805,"43.3878675,-1.660283",Saint-Jean-de-Luz,0,Iparralde
Quincena Musical De San Sebastián 2022: Euskal Herriko Gazte Orkestra (Ego) + Joven Orquesta De Canarias (Jocan) + Orfeón Donostiarra + Coro Juvenil Del Orfeón Donostiarra,Concierto,20220805,20220805,"43.320725,-1.984449",Donostia-San Sebastián,6 / 28 €,Gipuzkoa
Bertso Jaialdia: Miren Amuriza + Amets Arzallus + Josu Ibarguren + Nerea Ibarzabal,Bertsolarismo,20220805,20220805,"43.299282,-1.857874",Oiartzun,0,Gipuzkoa
Lapurtarrak,Concierto,20220805,20220805,"43.3630981445,-1.40350341797",Cambo-les-Bains,10€,Iparralde
Bertso Jaialdia: Nerea Elustondo + Oihane Perea,Bertsolarismo,20220805,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
Bekatorosak Liburuaren Aurkezpena,Otro,20220805,20220805,"43.0696605,-1.4162851",Urepel,Gratis,Iparralde
Anaiki,Concierto,20220805,20220805,"43.436436206,-1.52164936066",Arcangues,0,Iparralde
Bertso Saioa: Sustrai Colina + Oihana Iguaran,Bertsolarismo,20220805,20220805,"43.0696605,-1.4162851",Urepel,0,Iparralde
Bertso Saioa: Oihana Iguaran + Alaia Martin + Iker Zubeldia,Bertsolarismo,20220805,20220805,"43.271382,-2.049934",Usurbil,0,Gipuzkoa
"Noche Abierta, En El Museo Cristobal Balenciaga (Visita Nocturna)",Otro,20220805,20220805,"43.303261,-2.204363",Getaria,Gratis,Gipuzkoa
Quincena Musical De San Sebastián 2022: Easo Abesbatza / Ana Belén García / Óscar Candendo,Concierto,20220805,20220805,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Enclaves 2022: Brick Paco,Concierto,20220805,20220805,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Irrintzina Txapelketa,Otro,20220805,20220805,"43.3851522724,-1.30308151245",Hasparren,0,Iparralde
Semana De La Música En Bermeo 2022,Festival,20220801,20220805,"43.420422,-2.722158",Bermeo,Gratis,Bizkaia
Jum,Concierto,20220805,20220805,"42.664214,-2.031341",Estella-Lizarra,Gratis,Navarra
Lis’J + Últimos Reyes + The Capaces + Bolbora + Suizidio Kolektivo,Concierto,20220805,20220805,"42.664214,-2.031341",Estella-Lizarra,Gratis,Navarra
Occhi Di Farfalla,Concierto,20220805,20220805,"43.110164,-1.895901",Leitza,Gratis,Navarra
Frikun,Concierto,20220805,20220805,"43.1175879949,-0.864400863647",Tardets-Sorholus,Gratis,Iparralde
Semana De La Música En Bermeo 2022: Olinda,Concierto,20220805,20220805,"43.420422,-2.722158",Bermeo,Gratis,Bizkaia
Fiestas De Vitoria-Gasteiz 2022: Mikel Erentxun,Concierto,20220805,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Gozategi,Concierto,20220805,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Nhil + Tremenda Jauria + Sara Hebe + Dj Pezon,Concierto,20220805,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Siroko + Umami,Concierto,20220805,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Jj Vaquero + Iñaki Urrutia,Teatro,20220805,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Txux Eta Txu,Actividad Infantil,20220805,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Bertso Saioa: Nerea Ibarzabal + Unai Iturriaga,Bertsolarismo,20220805,20220805,"43.270604,-2.497155",Markina-Xemein,0,Bizkaia
Festival De Las Murallas 2022: Só,Teatro,20220805,20220805,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Con Los Pies En Las Nubes 2022: En Busca Del Cofre,Teatro,20220805,20220805,"42.898867,-0.845228",Isaba/Izaba,Gratis,Navarra
Atxajaunak,Concierto,20220805,20220805,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
La Rekba + Onlifly + Ezinegon,Concierto,20220805,20220805,"43.303261,-2.204363",Getaria,Gratis,Gipuzkoa
Beietz!,Concierto,20220805,20220805,"43.362286,-3.012567",Getxo,Gratis,Bizkaia
Festi Lasai 2022: Gezi Taldea + Koh Shin Moon + Sega Sound Killers + Willis Drummond,Concierto,20220805,20220805,"43.4816474915,-1.55913102627",Biarritz,Pase de un día: 10€ / Pase de dos días: 20€,Iparralde
Kaleko Urdangak,Concierto,20220805,20220805,"43.286434,-1.675383",Bera,Gratis,Navarra
Ezpalak + Dupla+ Dj Bull,Concierto,20220805,20220805,"43.319611,-2.79292",Fruiz,Gratis,Bizkaia
Relocos + Jaleo + Apero + Ahuntzak,Concierto,20220805,20220805,"42.520496,-1.572375",San Martín de Unx,Gratis,Navarra
Suakai,Concierto,20220805,20220805,"43.332792,-2.537126",Gizaburuaga,Gratis,Bizkaia
Fiestas De Vitoria-Gasteiz 2022: I Think Soul + Codigo Habana,Concierto,20220805,20220805,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Noches De Cine 2022 (Cine Al Aire Libre En Pamplona): Akelarre,Proyección Audiovisual,20220805,20220805,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Basusarrin Kantuz,Concierto,20220805,20220805,"43.4464073665,-1.50967597961",Bassussarry,0,Iparralde
Kantamikuze Poteoa,Concierto,20220805,20220805,"43.3260947,-1.0346645",Saint-Palais,0,Iparralde
Iceberg,Danza,20220805,20220805,"43.297258,-2.256848",Zumaia,0,Gipuzkoa
Bulego + Esne Beltza + Dj Bull,Concierto,20220806,20220806,"43.3630981445,-1.40350341797",Cambo-les-Bains,0,Iparralde
Simone Veil Pastorala,Teatro,20220806,20220806,"43.1977929871,-0.963878631592",Musculdy,0,Iparralde
Xutik + Gatibu + Trikizio,Concierto,20220806,20220806,"43.3407287598,-1.44874596596",Espelette,Gratis,Iparralde
Uda Giro 2022: Nunavut Glaziarren Lurraldea,Danza,20220806,20220806,"43.169068,-2.632655",Durango,Gratis,Bizkaia
Zetalau + Garilak 26,Concierto,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Noches De Cine Al Aire Libre,Proyección Audiovisual,20220804,20220806,"43.267549,-1.975814",Hernani,15€,Gipuzkoa
Amaiur 2022-2522: Aurkituko Gaituzuenoi,Otro,20220806,20220806,"43.16452,-1.510798",Baztan,10€/20€,Navarra
Bertso Jaialdia: Maddi Agirre + Aitor Etxebarriazarraga + Sarai Robles + Iñaki Viñaspre,Bertsolarismo,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
Bertso Jaialdia: Andoni Egaña + Onintza Enbeita + Eneko Lazkoz + Naroa Torralba,Bertsolarismo,20220806,20220806,"43.362286,-3.012567",Getxo,0,Bizkaia
Programa De Fiestas De Oiartzun 2022 (Xanistebanak),Otro,20220802,20220806,"43.299282,-1.857874",Oiartzun,0,Gipuzkoa
Programa De Fiestas De Bera 2022,Concierto,20220802,20220806,"43.286434,-1.675383",Bera,0,Navarra
Programa De Fiestas De San Esteban En Oiartzun 2022 (Xanistebanak),Fiestas,20220802,20220806,"43.299282,-1.857874",Oiartzun,0,Gipuzkoa
Quincena Musical De San Sebastián 2022: Iñaki Alberdi,Concierto,20220806,20220806,"43.320725,-1.984449",Donostia-San Sebastián,10 €,Gipuzkoa
Ziganteen Eguna,Festival,20220806,20220806,"43.3630981445,-1.40350341797",Cambo-les-Bains,0,Iparralde
Fiestas De Bera 2022: Programa Completo,Fiestas,20220802,20220806,"43.286434,-1.675383",Bera,0,Navarra
Bertso Saioa: Amets Arzallus + Andoni Egaña + Nerea Ibarzabal + Maialen Lujanbio,Bertsolarismo,20220806,20220806,"43.170352,-2.607099",Abadiño,0,Bizkaia
Bertso Saioa: Sustrai Colina + Anjel Mari Peñagarikano,Bertsolarismo,20220806,20220806,"43.338272,-1.789207",Irun,0,Gipuzkoa
Quincena Musical De San Sebastián 2022: Esteban Elizondo,Concierto,20220806,20220806,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Zetak + Huntza + Kakolak,Concierto,20220806,20220806,"43.4318902137,-1.55105441809",Arbonne,0,Iparralde
Quincena Musical De San Sebastián 2022: Orfeón Donostiarra,Concierto,20220806,20220806,"43.3568261888,-1.55044555664",Saint-Pée-sur-Nivelle,10 / 20 €,Iparralde
Festival De Pozalagua 2022,Festival,20220805,20220806,"43.222323,-3.359045",Valle de Carranza,Gratis,Bizkaia
Merina Gris + Yogurinha Borova + Hamabi,Concierto,20220806,20220806,"43.299282,-1.857874",Oiartzun,Gratis,Gipuzkoa
Frikun + Oinutsik,Concierto,20220806,20220806,"43.110164,-1.895901",Leitza,Gratis,Navarra
Fiestas De Vitoria-Gasteiz 2022: Korrontzi,Concierto,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Olatz Salvador,Concierto,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Rulo Y La Contrabanda,Concierto,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Zetalau + Garilak 26 + Dj Malandro,Concierto,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Blessure + Labana,Concierto,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Axlor Riezu + Sergio Arrospide + Leire Orbe,Teatro,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Adabaki,Actividad Infantil,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Festival De Las Murallas 2022: Concerto For Mandolin And Strings In C Major By Vivaldi,Danza,20220806,20220806,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Festival De Las Murallas 2022: Indico,Danza,20220806,20220806,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Festival De Las Murallas 2022: Otempodiz,Danza,20220806,20220806,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Con Los Pies En Las Nubes 2022: De Improviso Show,Teatro,20220806,20220806,"42.602601,-1.565554",Leoz/Leotz,Gratis,Navarra
Festilasai 2022,Festival,20220805,20220806,"43.4816474915,-1.55913102627",Biarritz,0,Iparralde
Romo Reggae Festival 2022: Roy Ellis + Natty Bo + Trikoma,Concierto,20220806,20220806,"43.362286,-3.012567",Getxo,Gratis,Bizkaia
Festi Lasai 2022: David Cairol + Pog Mahone + Throes & The Shine + A.S.M,Concierto,20220806,20220806,"43.4816474915,-1.55913102627",Biarritz,Pase de un día: 10€ / Pase de dos días: 20€,Iparralde
Noa & The Hell Drinkers + Willis Drummond,Concierto,20220806,20220806,"43.286434,-1.675383",Bera,Gratis,Navarra
Brigade Loco + Rotten Xiii + Kulto Kultibo,Concierto,20220806,20220806,"43.236922,-2.149008",Aia,Gratis,Gipuzkoa
Brutal Arratia 2022: Proudhon + Mutilated Judge + Abono + Bisturi + Hellwatch + Obstetra + Bilintx + El Paso Killers,Concierto,20220806,20220806,"43.133718,-2.784141",Artea,Gratis,Bizkaia
Tatxers + Lukiek + Zikin,Concierto,20220806,20220806,"43.00714,-2.173115",Ataun,8 €,Gipuzkoa
Kilimak + Rodeo + Dj Ttal,Concierto,20220806,20220806,"42.582509,-1.93418",Oteiza,Gratis,Navarra
Modus Operandi,Concierto,20220806,20220806,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Fiestas De Vitoria-Gasteiz 2022: Lehia + Pasadena,Concierto,20220806,20220806,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
La Topadora,Concierto,20220806,20220806,"43.413272,-2.931929",Gorliz,Gratis,Bizkaia
Kaos Etiliko,Concierto,20220806,20220806,"43.21032,-3.095317",Güeñes,Gratis,Bizkaia
J Martina + The Lio + Crim + Xiberoots,Concierto,20220806,20220806,"43.260973,-2.796175",Larrabetzu,Gratis,Bizkaia
Kaleko Urdangak + Arene 6,Concierto,20220806,20220806,"43.40443,-2.950102",Plentzia,Gratis,Bizkaia
Odolaren Mintzoa + Rukula,Concierto,20220806,20220806,"43.271382,-2.049934",Usurbil,Gratis,Gipuzkoa
Leok K,Concierto,20220806,20220806,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Donostiako Orfeoia,Concierto,20220806,20220806,"43.3568261888,-1.55044555664",Saint-Pée-sur-Nivelle,0,Iparralde
Urdaibaiko Organoak 2022: Jesús Pérez (Armonio) + Esther Ballesteros (Soprano),Concierto,20220806,20220806,"43.313722,-2.633816",Arratzu,0,Bizkaia
Eriz Magoa: Emozioen Magia,Actividad Infantil,20220806,20220806,"43.303108,-3.035548",Valle de Trápaga-Trapagaran,Gratis,Bizkaia
Feria Del Libro De Bermeo 2022,Feria,20220729,20220807,"43.420422,-2.722158",Bermeo,0,Bizkaia
Fiestas De Vitoria-Gasteiz 2022: El Peligro De Las Buenas Compañías,Teatro,20220806,20220807,"42.846718,-2.671635",Vitoria-Gasteiz,12 / 18 / 24 €,Araba
Tatxers + Brigade Loco + Rotten Xiii,Concierto,20220807,20220807,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Programa De Fiestas De Andra Mari 2022 En Gorliz,Otro,20220805,20220807,"43.413272,-2.931929",Gorliz,Gratis,Bizkaia
"El Mar Protector, Exposición De Juan Muguruza",Exposición,20220629,20220807,"43.280364,-2.171588",Zarautz,0,Gipuzkoa
1. Certamen De Pintura Al Aire Libre Luis Iriondo,Concurso,20220807,20220807,"43.317233,-2.678958",Gernika-Lumo,Inscripción: 20 €,Bizkaia
Bertso Jaialdia: Amets Arzallus + Aitor Bizkarra + Andoni Egaña + Nerea Ibarzabal + Oihana Iguaran + Maialen Lujanbio,Bertsolarismo,20220807,20220807,"43.236922,-2.149008",Aia,0,Gipuzkoa
Exposición De Pablo Zuriarrain,Exposición,20220712,20220807,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Kalakan + Itziarren Semeak + Kaxkatuk,Concierto,20220807,20220807,"43.3630981445,-1.40350341797",Cambo-les-Bains,Gratis,Iparralde
Bertso Saioa: Aitor Mendiluze + Anjel Mari Peñagarikano,Bertsolarismo,20220807,20220807,"43.215187,-2.415702",Elgoibar,0,Gipuzkoa
Programa De Fiestas De Romo 2022,Otro,20220803,20220807,"43.362286,-3.012567",Getxo,0,Bizkaia
Bertso Jaialdia: Manex Agirre + Oihana Iguaran + Ekaitz Samaniego + Maddi Sarasua Laskarai,Bertsolarismo,20220807,20220807,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
Bertso Jaialdia: Andoni Egaña + Oihana Iguaran + Maialen Lujanbio + Unai Mendizabal,Bertsolarismo,20220807,20220807,"43.187739,-2.102534",Larraul,0,Gipuzkoa
Programa Completo De Fiestas De Romo 2022,Otro,20220803,20220807,"43.362286,-3.012567",Getxo,0,Bizkaia
Fiestas De Romo 2022: Programa Completo,Fiestas,20220803,20220807,"43.362286,-3.012567",Getxo,0,Bizkaia
Kritika,Exposición,20220722,20220807,"43.118217,-2.413358",Bergara,Gratis,Gipuzkoa
"Quincena Musical De San Sebastián 2022: “La Tabernera Del Puerto”, Pablo Sorozabal",Concierto,20220807,20220807,"43.320725,-1.984449",Donostia-San Sebastián,11 / 54 €,Gipuzkoa
Festival De Música De Zumaia 2022,Festival,20220727,20220807,"43.297258,-2.256848",Zumaia,0,Gipuzkoa
Fiestas De Vitoria-Gasteiz 2022: Izaro,Concierto,20220807,20220807,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Bertso Saioa: Ibon Larrazabal Larra + Jone Larrinaga,Bertsolarismo,20220807,20220807,"43.399737,-2.867686",Maruri-Jatabe,0,Bizkaia
Programación Fiestas De Andra Mari 2022 En Gorliz,Fiestas,20220805,20220807,"43.413272,-2.931929",Gorliz,Gratis,Bizkaia
Quincena Musical De San Sebastián 2022: Naji Hakim,Concierto,20220807,20220807,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Quincena Musical De San Sebastián 2022: Brett Leighton,Concierto,20220807,20220807,"43.00714,-2.173115",Ataun,Gratis,Gipuzkoa
Lehengo Hazparne,Festival,20220807,20220807,"43.3851522724,-1.30308151245",Hasparren,0,Iparralde
Eneko Lamothe + Eã±Aut Elorrieta,Concierto,20220807,20220807,"43.4318902137,-1.55105441809",Arbonne,0,Iparralde
"Euskal, Errusiar Eta Ukrainiar Ahotsak",Concierto,20220807,20220807,"43.493343207,-1.4747428894",Bayonne,0,Iparralde
Quincena Musical De San Sebastián 2022: Dúo Cassadó,Concierto,20220807,20220807,"43.297258,-2.256848",Zumaia,Gratis,Gipuzkoa
Comedia Sexual De Una Noche De Verano,Teatro,20220803,20220807,"43.320725,-1.984449",Donostia-San Sebastián,20 / 28 €,Gipuzkoa
La Gran Depresión,Teatro,20220804,20220807,"43.320725,-1.984449",Donostia-San Sebastián,20 / 25 €,Gipuzkoa
Fiestas De Vitoria-Gasteiz 2022: Harresian Zulo,Concierto,20220807,20220807,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
"Programa De Fiestas De Pinueta, En Leioa",Fiestas,20220802,20220807,"43.32580207042292,-2.987508773803711",Leioa,0,Bizkaia
Fiestas De Vitoria-Gasteiz 2022: Tatxers + Brigade Loco + Rotten Xiii + Dj Skarolo,Concierto,20220807,20220807,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Annekdotas + Apolog'S,Concierto,20220807,20220807,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Sara Escudero,Teatro,20220807,20220807,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Fiestas De Vitoria-Gasteiz 2022: Bromas Dulces Como La Miel,Actividad Infantil,20220807,20220807,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Programa De Fiestas De Pinueta (Leioa),Otro,20220802,20220807,"43.32580207042292,-2.987508773803711",Leioa,0,Bizkaia
Bertso Saioa: Aner Euzkitze + Onintza Enbeita,Bertsolarismo,20220807,20220807,"42.664214,-2.031341",Estella-Lizarra,0,Navarra
Niko Etxart,Concierto,20220807,20220807,"43.3407287598,-1.44874596596",Espelette,0,Iparralde
